from_user,education_content_count,media_content_count,politics_content_count,bio_language,community,created_at,followers_count,is_art,is_education,is_feminist,is_media,is_politics,is_sports,macro_micro,mention_count,movement_in,name,negative,neutral,positive,retweet_count,tweets_count,user_description
Sharon_FBABY,0.0,0.0,0.0,0,1,2017-01-22 18:47:58,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4189,0.0,0.0,1.0,0,1.0,
ShaunBokhari,0.0,0.0,0.0,10,63,2017-01-22 06:53:19,146.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4190,0.0,1.0,0.0,0,1.0,"Civil rights attorney interested in helping people get solutions when facing big corporations, employers, and government."
ShaunaBeeBee,0.0,0.0,0.0,10,15,2017-01-22 04:31:37,740.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4191,0.0,0.0,1.0,0,1.0,Really old and somewhat cranky wrestling fan who does not like KO or Seth Rollins!
ShawnKing,0.0,0.0,0.0,10,10,2017-01-22 05:43:41,3905.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4192,0.0,0.0,1.0,0,1.0,"Host of Your Mac Life. The OG of Mac podcasting (22 years ago!). Only responsible for what I say, not what you understand."
ShawtyWithSwagg,0.0,0.0,0.0,11,0,2017-01-22 04:13:47,1395.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4193,0.0,1.0,0.0,0,1.0,"#Belieber... Escritora,divertida y publicista, amante de la buena musica y de los libros :) {Justin me siguió:14.02.2016, 9:29pm❤❤}"
Shay_Meow,0.0,0.0,0.0,10,4,2017-01-23 19:14:06,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4194,1.0,0.0,0.0,0,1.0,"it's bigger than me, it's bigger than you.. Get out of your comfort zone |🐧🌹| RDR❤️💍"
ShePoetries,0.0,0.0,0.0,10,8,2017-01-26 04:06:51,1548.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4195,0.0,4.0,2.0,0,6.0,Let me tell you what I wish I know before starting to watch 1999 TV shows•27/01/16•Insert Raúl+Lin❤️• Legal property of @Mariska and Theatre plays. #SVUDiehard
Sheegreek,0.0,0.0,0.0,0,13,2017-01-22 20:33:19,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4197,0.0,1.0,0.0,0,1.0,
SheenuRuth,0.0,0.0,0.0,10,18,2017-01-22 09:08:10,251.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,WhyIMarch,4198,0.0,1.0,0.0,0,1.0,Filmmaker/writer/actor/ Animal & Human Rights Activist/ Member of Amnesty UK Women's Action Network committee
SheilaInCT,0.0,0.0,0.0,10,10,2017-01-22 02:56:59,1815.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4199,0.0,0.0,1.0,0,1.0,Proud mama. I swear a lot. #DallasCowboys ✭ #CowboysNation ✭ #Yankees #CHANGETHECULTURE #TheResistance
ShelahStanford,0.0,0.0,0.0,10,11,2017-01-22 03:52:16,1018.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4200,0.0,2.0,0.0,0,2.0,"Documentary watcher, book reader, coffee drinking, equality seeking, opinionated, animal loving, truck driving woman. Believing the best is yet to come!"
ShelbyRae1130,0.0,0.0,0.0,36,0,2017-01-22 01:27:41,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4201,0.0,1.0,0.0,0,1.0,Ohio :)
ShellSheddy,0.0,0.0,0.0,10,17,2017-01-22 20:41:46,562.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,WhyIMarch,4203,0.0,4.0,3.0,0,7.0,"artist,activist & photographer--LES Archives Creative Director&shoots Live,Event,Music,Performance,Location,Film&Street photography-current http://t.co/UwMb2Kqh"
ShelleyBain,0.0,0.0,0.0,10,19,2017-01-21 23:18:32,405.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4204,0.0,4.0,4.0,0,8.0,"Just me, sometimes artist, liberal, believes in all that is good"
ShelleyJEvans,0.0,0.0,0.0,10,42,2017-01-23 06:55:07,1053.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,WhyIMarch,4205,0.0,2.0,2.0,0,4.0,"Advertising, sales, art, social media, Baltimore, politics, history, Civil War, peace, film, humor, dogs, Italy, Motown, HI, NY, San Francisco, education, puns"
Shelly_Segura,0.0,0.0,0.0,10,4,2017-01-23 05:34:45,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4206,1.0,0.0,0.0,0,1.0,female badass✨ strong flower✨ the haven🍃
ShenaHolley,0.0,0.0,0.0,10,4,2017-01-23 14:27:13,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4207,1.0,0.0,0.0,0,1.0,Living One Day At A Time 🔮
SheriWolfe19,0.0,0.0,0.0,0,44,2017-01-22 02:06:07,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4208,0.0,1.0,2.0,0,3.0,
Sherribells1771,0.0,0.0,0.0,0,2,2017-01-22 03:16:39,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4209,1.0,1.0,0.0,0,2.0,
SherryJSmith2,0.0,0.0,0.0,10,46,2017-01-22 00:03:34,56.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4211,0.0,0.0,2.0,0,2.0,wannabe creator and thinker
Shiorin_coconut,0.0,0.0,0.0,19,0,2017-01-22 06:33:23,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4212,0.0,1.0,0.0,0,1.0,サッカー部。マネージャー。むなこう3年。おやつ、ジュース禁止令発動中。マンガむっちゃ好き、なんでも読む。小説もいけちゃう、なんちゃって文学少女ﾜﾊ #Fischer's♥
ShirazFayeza,0.0,0.0,0.0,10,3,2017-01-22 05:56:08,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4213,0.0,0.0,1.0,0,1.0,I don't act my age.
ShirlChowdhary,0.0,0.0,0.0,10,15,2017-01-22 05:47:14,346.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4214,0.0,1.0,0.0,0,1.0,"CEO @GOfoundation and NED @ymcansw. Passionate advocate for diversity, indigenous education and women in leadership."
Shiv1000,0.0,0.0,0.0,10,12,2017-01-27 09:29:21,327.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4215,0.0,1.0,1.0,2,2.0,"Resting side eye. And yeah, I'm lookin' at you."
ShivaBamBam,0.0,0.0,0.0,10,1,2017-01-23 13:47:14,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4216,0.0,1.0,1.0,0,2.0,girl from Reseda
Shoelais,0.0,0.0,0.0,10,11,2017-01-24 04:06:18,1674.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,WhyIMarch,4217,0.0,1.0,0.0,4,1.0,I was suspended from middle school for rolling my eyes at a teacher. Writer/Assistant to some comic people // email Kara.lais(at)gmail
ShojoPower,0.0,0.0,0.0,10,4,2017-01-23 17:16:33,2135.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,WhyIMarch,4218,1.0,0.0,0.0,0,1.0,Feminist Analysis of Sailor Moon and more!
ShomanWright,0.0,0.0,0.0,10,38,2017-01-22 05:03:46,3237.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4219,0.0,1.0,0.0,1,1.0,"African American who was the catalyst for saving Tennessee, US. And World History!   Received Bach. AND Master's Deg. from Cumberland Univ"
ShowMeYourDisc,0.0,0.0,0.0,10,11,2017-01-26 06:59:40,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4220,0.0,0.0,2.0,1,2.0,Sorority girl/Archaeologist
ShrimpNinjas,0.0,0.0,0.0,10,22,2017-01-23 16:21:28,818.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4221,0.0,6.0,0.0,0,6.0,#StopTrump it's time for smart people to mobilize 🌎Climate hawk ♥️dogs with a passion #TheResistance #climatechange #decolonize #EmolumentsClause #humanrights
Shutterbuk,0.0,0.0,0.0,10,7,2017-01-22 02:38:57,341.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,WhyIMarch,4222,0.0,1.0,0.0,0,1.0,Mixed Media Artist in Nashville and Hockey LOVER (GO PREDS!!)
SiaraGroch,0.0,0.0,0.0,0,2,2017-01-22 03:47:20,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4224,0.0,1.0,0.0,0,1.0,
Sibaja99,0.0,0.0,0.0,10,0,2017-01-22 02:50:11,1393.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4225,0.0,1.0,0.0,0,1.0,I've got a war on my mind. 20L7
SideshowAtelier,0.0,0.0,0.0,10,8,2017-01-24 10:03:47,101.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4226,0.0,0.0,1.0,0,1.0,"IN MOURNING FOR THE U.S.!! I am a Human, Artist, who believes in freedom and equality for all. I'm on the lookout for signs that humans can do better."
SidneyTucker666,0.0,0.0,0.0,0,35,2017-01-25 19:49:34,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4227,0.0,1.0,0.0,0,1.0,
SienaSimba2,0.0,0.0,0.0,4,1,2017-01-22 19:27:15,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4228,0.0,0.0,1.0,0,1.0,ROYAL FAN ACCONT
SierraWritesYA,0.0,0.0,0.0,10,1,2017-01-22 04:49:02,836.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4229,0.0,1.0,0.0,0,1.0,Sociology major writing young adult contemporary novels. Revising DEATH BY SOCIETY and outlining THE REVENGE BUCKET LIST. Mozzarella sticks aficionado.
Sierra_Azul,0.0,0.0,0.0,10,6,2017-01-22 00:42:28,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4230,0.0,1.0,0.0,0,1.0,I'm a mess || LHS Rebel Rouser
SignsofMovement,0.0,0.0,0.0,0,10,2017-01-23 21:00:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4231,0.0,2.0,1.0,0,3.0,
SigridBB6,0.0,0.0,0.0,4,27,2017-01-25 08:21:27,399.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4232,0.0,1.0,0.0,0,1.0,Ig @sigridbb6 Snap pulgarcita6 Caskett. Fitzsimmons. Darvey OTPs para toda la vida. Fangirl. Ahí teneis un cachito de mí https://t.co/WgUG0wLynS
Silejule,0.0,0.0,0.0,0,7,2017-01-22 17:38:59,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4233,0.0,1.0,0.0,0,1.0,
SillTroy,0.0,0.0,0.0,10,42,2017-01-22 16:04:37,159.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4234,0.0,1.0,0.0,11,1.0,"New York City teacher working with court involved kids.  Unionist, Salior, Actor"
SiloAAOlis,0.0,0.0,0.0,36,22,2017-01-22 06:15:10,210.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4235,0.0,1.0,0.0,0,1.0,Upendo kuondosha chuki.
SilverMullarky,0.0,0.0,0.0,0,3,2017-01-22 04:40:44,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4236,0.0,1.0,0.0,0,1.0,
SilverReader15,0.0,0.0,0.0,6,13,2017-01-23 19:52:19,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4237,0.0,0.0,1.0,0,1.0,Ally
Silverdove14,0.0,0.0,0.0,0,32,2017-01-22 00:57:41,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4238,0.0,0.0,1.0,0,1.0,
SilviaDelRey,0.0,0.0,0.0,0,3,2017-01-22 10:23:21,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4239,0.0,1.0,0.0,0,1.0,
SilvinaGonzlez,0.0,0.0,0.0,11,7,2017-01-21 23:20:15,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4241,0.0,1.0,0.0,0,1.0,"Mamá, hermana, hija y,  esperando ser algún día, una flamante tía!! Baires, Argentina"
SimplyBenny,0.0,0.0,0.0,10,23,2017-01-24 06:09:53,454.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4242,0.0,1.0,0.0,0,1.0,1991  The days will goThe time will flowAs a pain relief inside of meBefore you goLet me thank you'Cause you killed meAnd you did it perfectly
Singlie_Irene,0.0,0.0,0.0,0,5,2017-01-22 00:57:12,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4244,0.0,0.0,1.0,0,1.0,
SiniTuifua,0.0,0.0,0.0,31,6,2017-01-22 05:13:21,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4245,0.0,3.0,2.0,0,5.0,rihanna navy
SinthiaArefin,0.0,0.0,0.0,10,2,2017-01-22 10:51:39,310.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,WhyIMarch,4246,1.0,2.0,0.0,0,3.0,"Visual Artist, Activist of Shahbag Movement(Gonojagoron Moncho), Secular Activist, Feminist, Humanist , Liberal , Free Thinker , Online Activist"
SiouxsieQJames,0.0,0.0,0.0,10,54,2017-01-25 04:27:10,9830.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4247,0.0,1.0,1.0,1,2.0,Director of Policy&Industry Relations @FSCArmy |@WhoreCast @OnYourFace_Pod @sfweekly | https://t.co/1dHLRCTMig
SirBenKenobi,0.0,0.0,0.0,17,29,2017-01-23 00:48:51,863.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4248,0.0,0.0,2.0,0,2.0,Jedi Knight
SirCimon,0.0,0.0,0.0,14,1,2017-01-21 23:12:55,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4249,0.0,0.0,1.0,0,1.0,"Interne en Pharmacie (Pharm.D) - Rédacteur, photographe & CM @vinyculture | @VinyMusique | Ex @AsepaAlgeria | Penser clair, parler vrai, agir juste |"
SirRick_,0.0,0.0,0.0,10,2,2017-01-23 05:44:52,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4250,1.0,0.0,0.0,0,1.0,"Your future is created by what you do today, not tomorrow. Instagram: raayyraayy_ Snapchat: sirrickk"
Sircommonsense,0.0,0.0,0.0,10,3,2017-01-23 01:49:29,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4251,0.0,1.0,1.0,0,2.0,Sometimes I do things.
SisterKyoya,0.0,0.0,0.0,10,26,2017-01-26 00:36:09,153.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,WhyIMarch,4252,1.0,1.0,3.0,2,5.0,"Owner of Naiomi's Closet, doll seamstress, designer, artist, learning webmaster, aspiring writer, Dollfie Dream fanatic. My creativity drives & defines me."
SisterSong_WOC,0.0,0.0,0.0,10,20,2017-01-23 16:17:38,13569.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4253,0.0,0.0,2.0,3,2.0,Southern Based - National Women of Color Reproductive Justice Collective
Siti_Mariam01,0.0,0.0,0.0,10,5,2017-01-22 05:37:10,454.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4254,0.0,0.0,1.0,0,1.0,•Justin follows 2/7/2016••Rudy Mancuso follows•
SiwaElo,0.0,0.0,0.0,0,0,2017-01-22 09:07:12,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4255,0.0,1.0,0.0,0,1.0,https://t.co/tFzJpapuXn
SixStoriesUnder,0.0,0.0,0.0,0,8,2017-01-22 01:34:22,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4256,0.0,1.0,0.0,0,1.0,
SkanaGee,0.0,0.0,0.0,10,6,2017-01-21 23:07:42,1208.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,WhyIMarch,4257,0.0,1.0,0.0,8,1.0,Writing. Editing. Communications. Media Relations. Publicity.
SkePatt,0.0,0.0,0.0,10,32,2017-01-25 13:01:20,2321.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4258,0.0,1.0,2.0,0,3.0,"Christian CONSERVATIVE vegan. GOD, country,family. spay & neuter pets, stop animal abuse. life member NRA."
SkellyScribbles,0.0,0.0,0.0,10,4,2017-01-23 06:47:56,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4259,1.0,0.0,0.0,0,1.0,"Freelance Illustrator: book covers, interiors, editorial, comics, anything under the sun"
SkollFoundation,0.0,0.0,0.0,10,26,2017-01-22 03:44:57,481200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4260,0.0,1.0,1.0,17,2.0,"Driving large-scale change by investing in, connecting, & celebrating social entrepreneurs & innovators dedicated to solving the world’s most pressing problems"
SkyLizzels,0.0,0.0,0.0,10,43,2017-01-22 04:19:38,1953.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,WhyIMarch,4261,1.0,2.0,1.0,0,4.0,"loyal opinionated SOAPER singing writer-OTPs:Jasam, Phick, TNT(TSJ), Brucas(OTH), Japril, Carson, OGVilly, LUMI, Steam, Rylee, Ejole, Philly, Merlex #Resistance"
SkylarAstin,0.0,0.0,0.0,10,27,2017-01-22 01:25:26,403270.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4262,0.0,0.0,1.0,23,1.0,"Actor, puggle lover, froyo addict."
SlGHMARIA,0.0,0.0,0.0,0,1,2017-01-22 02:01:59,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4263,0.0,0.0,1.0,0,1.0,4.13.16 💘
Slangdini,0.0,0.0,0.0,10,4,2017-01-23 01:32:34,1036.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4264,1.0,0.0,0.0,0,1.0,"husband, university faculty, armchair a & r, curiosity hustler, crit-rhet & hip-hop.   I'm not weird i'm just worldly..."
Slave4QueenBrit,0.0,0.0,0.0,10,0,2017-01-25 06:57:53,5745.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4265,1.0,1.0,1.0,0,3.0,❤ @BritneySpears @MileyCyrus @Madonna @MichaelJackson @JanetJackson @Xtina @NSync #Horror #SPN ⚡#HP #Gryffindor🦁 @Pottermore⚡ ✨@DailySpears @britneysgalaxy✨
SlavkaLenkova,0.0,0.0,0.0,10,2,2017-01-22 10:46:33,383.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4266,1.0,0.0,0.0,0,1.0,"Outlander fan, English teacher, MPC PrepProgram"
Slayerfrench,0.0,0.0,0.0,0,13,2017-01-22 17:44:57,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4267,0.0,0.0,1.0,0,1.0,
SleimanHilwea,0.0,0.0,0.0,10,1,2017-01-26 18:13:14,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4268,0.0,1.0,1.0,0,2.0,Love is permanent not temporary and it's driven straight into our chest and buried much too deep to just pull out like weeds in a garden.
SluttySlutSlut1,0.0,0.0,0.0,10,44,2017-01-25 16:05:11,3214.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,WhyIMarch,4269,2.0,5.0,0.0,2,7.0,"Intersectional feminist; dislike Rush (but thank him 4 my handle)!! #ProChoice Scientist (neurophys), cat-lover; #activist. #ENDSlutShamingNOW! & GO RAVENS!"
SmilerPower1123,0.0,0.0,0.0,36,0,2017-01-24 22:31:15,1307.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4270,1.0,0.0,0.0,0,1.0,2 many fandoms 2 name
SmilerSwiftie5H,0.0,0.0,0.0,11,0,2017-01-21 23:15:59,19888.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4271,0.0,1.0,0.0,0,1.0,"Félix, 21 años y amante de la música. Be Fearless como estilo de vida ♡¹³ Fifth Harmony me cambió la vida :') I follow back. LGB[T] #Transboy #FTM"
SmithKatiejane,0.0,0.0,0.0,10,6,2017-01-22 12:29:05,1250.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4272,0.0,1.0,0.0,0,1.0,"Horse racing, anything outdoors, art and the arts and spending time with lovely people."
Smith_Maddie717,0.0,0.0,0.0,10,2,2017-01-22 17:08:39,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4273,1.0,0.0,0.0,0,1.0,Minnehaha Academy class of '17
SmritiSthapa,0.0,0.0,0.0,10,45,2017-01-22 02:06:36,318.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,WhyIMarch,4274,0.0,3.0,2.0,0,5.0,"Sister,daughter,graduate student of Women Health and  development, Coordinator @YOUTHCANN, feminist and believer !!!!"
Smudgeon,0.0,0.0,0.0,10,8,2017-01-22 17:01:12,2782.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,WhyIMarch,4275,0.0,3.0,1.0,0,4.0,Me: Progressive! Liberal! Blue Collar Senior! Feminist! Union! #Equality4All! #BlackLivesMatter! #LGBTQ! #ImStillWithHer! #NoDAPL! #TheResistance
SnSWatkins,0.0,0.0,0.0,10,25,2017-01-21 23:25:13,325.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4276,2.0,1.0,0.0,0,3.0,"Nurse, mom, married lesbian, activist, green wood worker, Democrat, Hillary supporter! New to Twitter...I know what took me so long. #TheResistance"
SnoopandWillie,0.0,0.0,0.0,10,23,2017-01-24 23:55:19,1388.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4277,0.0,1.0,0.0,0,1.0,"2 yellow dog Dems + our queer. 💜meat, chewing toys, hiphop, R&B, American history. #IllegitimatePresident  #NotMyPresident #TheResistance #IStandWithJohnLewis"
SnowBethany,0.0,0.0,0.0,7,10,2017-01-22 12:55:36,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4278,0.0,0.0,1.0,0,1.0,"Ocean lover, beer drinker, Army vet, Mainer."
Snowie_Nyx,0.0,0.0,0.0,0,2,2017-01-22 22:40:11,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4279,1.0,0.0,0.0,0,1.0,
SoVillYo,0.0,0.0,0.0,14,1,2017-01-21 23:24:56,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4281,0.0,1.0,0.0,0,1.0,"maman, épouse, travailleuse socialequi aime le monde des bisounours..."
SoapbyThea,0.0,0.0,0.0,0,17,2017-01-23 03:20:09,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4282,0.0,0.0,1.0,0,1.0,
SoberX8438,0.0,0.0,0.0,0,18,2017-01-23 00:32:44,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4283,0.0,0.0,1.0,0,1.0,
SobolJordan,0.0,0.0,0.0,10,20,2017-01-22 02:46:00,1643.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4284,0.0,0.0,1.0,2,1.0,"Chief of Staff @CuyahogaCounty Passionate about lasting positive change at scale. Interested in new ideas, cross-sector solutions, and scaling what works."
SocialIssueNews,0.0,0.0,0.0,10,31,2017-01-27 00:40:16,4853.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4285,0.0,5.0,2.0,0,7.0,#SocialJusticeAdvocate #RacialJusticeActivist  #MediaBias #PoliceReform #NeverForgetSlavery#AfricanAmericanHolocaust#Reparations#NoFacistUSA#TheResistance
SocialSaraO,0.0,0.0,0.0,10,49,2017-01-22 14:58:10,246.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,WhyIMarch,4286,0.0,3.0,1.0,0,4.0,"young writer & entrepreneur that loves health & wellness, art, tech, home & gardening. Tweets about #digitalmarketing, how to promote your brand, business, etc"
SodiumFree,0.0,0.0,0.0,10,6,2017-01-23 02:12:39,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4287,0.0,1.0,0.0,0,1.0,"Avid Mountain Biker, Passionate video game player, Devoted Husband, nuanced audiophile, Employed in Public Relations and a Professional at shenanigans"
Sodraw_soso,0.0,0.0,0.0,10,1,2017-01-22 17:35:17,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4288,0.0,2.0,0.0,0,2.0,french english and  others languages
SofiaWigen,0.0,0.0,0.0,35,3,2017-01-22 08:28:19,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4289,0.0,1.0,0.0,0,1.0,18 och så
Softkyujong,0.0,0.0,0.0,10,3,2017-01-22 00:20:06,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4290,0.0,1.0,1.0,0,2.0,"I stan two otters (Youngsaeng and Youngjae), a Princess Jung, and an egotistical little shit I like to call Tegoshi. Activist & proud. // previously parkhyunae"
Softy38,0.0,0.0,0.0,0,30,2017-01-22 17:33:59,340.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4291,0.0,0.0,1.0,2,1.0,
Sohilasouu,0.0,0.0,0.0,32,1,2017-01-22 14:46:04,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4292,0.0,1.0,0.0,0,1.0,Revival.
Sojourners,0.0,0.0,0.0,10,22,2017-01-24 15:56:38,98341.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4293,0.0,2.0,1.0,3,3.0,"Putting faith into action for social justice. Read https://t.co/Qc2QxPV9DL, follow @SojoWomen, @SojoImmigration, @SojoPeace, @SojoPoverty, @SojoCreation"
SolGroo,0.0,0.0,0.0,10,14,2017-01-21 23:48:21,190.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4294,0.0,1.0,0.0,0,1.0,"~This is me, this is who I am and this is who I'm going to be forever~ IG: Soolgroo 👻: Sol.Music"
SoleKidrauhlove,0.0,0.0,0.0,10,0,2017-01-21 23:14:38,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4295,0.0,1.0,0.0,0,1.0,Fall down seven times and stand up eight.
Somberofsilence,0.0,0.0,0.0,10,3,2017-01-22 01:30:21,81.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4296,0.0,0.0,1.0,0,1.0,"university student,love art(sketching-portraits etc) love all kinds of music from Kpop,Jpop, pop, rock, blues the list just goes on."
SomeRedRose,0.0,0.0,0.0,10,8,2017-01-22 00:14:54,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4297,0.0,1.0,0.0,0,1.0,Sarcastic Dog Lover
SomedayDanny,0.0,0.0,0.0,7,0,2017-01-22 02:05:25,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,WhyIMarch,4298,0.0,1.0,0.0,0,1.0,belieber 💜bars and melody 💙smiler ❤lovatic 💚
SomethingAsmora,0.0,0.0,0.0,0,46,2017-01-24 04:29:32,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,WhyIMarch,4299,2.0,0.0,0.0,0,2.0,
